text	label
* This morning I heard an outside fax coming in through the phone ( I recognized the phone number on the caller ID ) at approximately 7:30 am , but it did not arrive in my computer until around 9:10 am * I also sent myself a fax from the fax machine in the break area around 7:30 am or so , and it still has not arrived .	send_fax
( do n't say changes that cause our mobile app to break ) and send that to [PERSON] for review - eg . logo , URL .	send_review
If you could send the answers to [PERSON] and myslef - we will get it in the CGEY presentation ...	send_presentation
Please review it and if it is ok please send it immediately to [PERSON] .	send_review
When I tried calling earlier , I heard a message about sending a fax .	send_fax
We will continue to send these periodic updates to keep you informed on GolfLogix activities .	send_update_changes
If you need anything changed please send a request to helpdesk	send_update_changes
"When you 're ready to send a fax , simply drag and drop these thumbnails to your j2 Fax icon on the [LOCATION] "" Links Bar "" , and you 're done !"	send_fax
I sent over fax copy of offer letter tonight alreay .	send_fax
* Send us feedback .	send_review
The FaxStatus Form also allows you to resend a failed fax , view recipient information , view the attributes of the fax such as : date of transmission , number of attempts , and number of pages sent .	send_fax
send me your resume Om	send_resume
In response to part 1 , [PERSON] receive so much feedback -- some people sent updates , others requested more information -- that [PERSON] put together a smorgasbord of international options and search ideas for your enjoyment .	send_review
Hey [PERSON] , Could you send me over the new slides you created ( that you showed me before Zions ) ?	send_presentation
"[PERSON] - can you send me the beautiful "" Last Mile "" slide you created for the Strategy team ? Thanks !"	send_presentation
We make it possible to send photos ( MMS ) to any Internet enabled cell phone / PDA on the Market !	send_pictures
I am sending the Department Tress structure by fax soon . Thanks , Kinjal	send_fax
Will send you new images soon .	send_pictures
We agreed that I send to you 2 presentations first thing in the morning this Monday .	send_presentation
Hi [PERSON] , Can you send us the slide / info with the 5 differentiators for the message card .	send_presentation
Amit , I would greatly appreciate it if you could send me electronic versions of yesterday 's presentations ASAP so that I might share this information with some of my Partners within our FSI practice .	send_presentation
yeah send me pictures ....	send_pictures
I 'll send out an email to reschedule our group meeting .	send_meeting_request
Here 's what I sent to [PERSON] , which he has included in his e - staff presentations : * * >	send_presentation
If you are not getting the fax line , it would be grateful if you could kindly send it through email .	send_fax
and I will send out the fax .	send_fax
People sending faxes to your new number will not incur any long distance charges ( when calling from [LOCATION] [LOCATION] [LOCATION] ) .	send_fax
Can you send directions , or should I just get them from your web site ? Look forward to seeing you ! [PERSON] [PERSON] [PERSON] [PERSON] tel . ( 415 ) 472 - 7138 fax ( 415 ) 472 - 7068 acs@nbn.com	send_fax
You can always send them to me or go to Network Neighborhood > Utilitysrv1 > Board Meeting > 12 - 05 - 00 to store your presentations for the Board meeting .	send_presentation
Please send me a copy of your resume , and your private contact information .	send_resume
We need to send it out for review before the Release Notes go out with the product .	send_review
Here 's how to send your pictures :	send_pictures
Hi [PERSON] , Alaska Air sent you a SOW fax .	send_fax
I wanted to see if you could review it before I sent it . [PERSON] [PERSON] [PERSON] , We are looking forward to meet with you this Thursday to better understand your business needs and show you how our technology could help you solve them .	send_review
Please send me comments by end of day tomorrow so we can get it out for review early Friday .	send_review
We 'll review the Feedback Form as soon as you send it back and should be ready to deploy this into production after any modifications are made .	send_review
Hey [PERSON] , I have been sending out resumes and meeting with people to try and secure a new position .	send_resume
Will send update as soon as we make some progress . - NIhar	send_update_changes
After you 've set it up , send us a link to Adithi 's pictures .	send_pictures
Pl . send me ur comments .	send_review
It would be great if you could send me the slides from today 's presentation .	send_presentation
I sent my comments SATURDAY , not the following Tuesday .	send_review
Send me your feedback . thanks , [PERSON]	send_review
Can I send you my resume to forward ? Thanks .	send_resume
Just a reminder to send your slides to the appropriately names mailbox SLIDES@dci.com on ( or , of course , before ) Monday August 7th .	send_presentation
[PERSON] [PERSON] p.s . let me know if you want me to cut the photo of your dad and the others out of the Times and send it to you .	send_pictures
Good morning [PERSON] , Send me your fax number and I 'll fax the form to you .	send_fax
Hi [PERSON] , Here I am sending modified resume .	send_resume
[PERSON] , Send me your resume and lets chat .	send_resume
My outlook calendar is up to date and usually mid / late afternoons are open for me lately , so feel free to send me a meeting request ( so I wo n't book another meeting 8^ ) .	send_meeting_request
Hello [PERSON] , thank you for sending me your resume .	send_resume
RELATIVE IMPORTANCE among federal - CIVIC.COM has a MODEST LEAD in INTRINSIC VALUE and a WIDE LEAD in RELATIVE IMPORTANCE among state and local Let me know IF YOU WOULD LIKE THE DETAIL behind the above research summary points , and I will send you PowerPoint slides .	send_presentation
I 'll send you an update when I am done .	send_update_changes
Please review it before you send it out .	send_review
This is good , because now we will be able to send you photos :-) Did you get the e - mail I sent you Friday ?	send_pictures
Pl . send me your comments .	send_review
There are no change since the update I sent you yesterday .	send_update_changes
We will work to get an electronic copy ASAP , but for now all we have is a faxed copy ( 50 pages ) that I sent one copy of to [PERSON] [PERSON] .	send_fax
Hi Mr. [PERSON] , I just want to briefly ask you wether it is feasible to send us the presentations used during our Friday meeting last week .	send_presentation
I am such photo - addict ( I think because we live far away ) , so please send me more photos when you can .	send_pictures
If you would rather not send an electronic copy , a fax copy would suffice .	send_fax
They are using four slides that I sent to them last week .	send_presentation
Valent , Thank you for sending your resume .	send_resume
It 's also a 30 min presentation , followed by 15 min Q&A. btw , did [PERSON] send you the allNetDevices info ?	send_presentation
Several companies now offer web - based products and services that allow a presenter to send PowerPoint slide presentations to any number of people for viewing at their desks or in a meeting room .	send_presentation
If you are interested , you can send me a personal email to : aerlijma@adinet.com.uy and I will forward my complete resume .	send_resume
I need to send a presentation out via email on Monday so that [PERSON] 's staff has it before Fortunata and I call in to present it on Wednesday .	send_presentation
Send your feedback to me no later than 2:00 PM tomorrow .	send_review
Can you send me all the photos and I will rename them and organize them for you .	send_pictures
[PERSON] , Please send your resume to both prasad and me ( just reply to all ) .	send_resume
Hi [PERSON] - I wanted to send this PowerPoint presentation out to you so you could take a look at it - it might help answer any questions you have about our service .	send_presentation
We 'll send updates more regularly , and I apologize that we have n't done so up to now .	send_update_changes
I already sent the link to Debbie to review .	send_review
Once this is done I 'll send another update .	send_update_changes
I 'll send out the meeting request .	send_meeting_request
[PERSON] , Yes , please send these presentations to [PERSON] and myself and let us know when you need us to get back to you .	send_presentation
I left you a message on your cell phone this morning To confirm the meeting I sent the request for .	send_meeting_request
I just sent out the meeting request for tomorrow 's meeting .	send_meeting_request
Sending a digital photo from a camera - equipped mobile telephone should be no more complicated than that .	send_pictures
Once it is found , the salesperson clicks on the send option that faxes the material to the client 's office or sends it to their email account .	send_fax
Please send all referrals ( names , leads , resumes , everything ! ) directly to Mattmcg .	send_resume
The order of the presentations somewhat follows the PDF I sent you earlier with spontaneous observations and troubleshooting information inserted throughout .	send_presentation
I will send you an update on progress .	send_update_changes
All Please review this agenda and send me your feedback .	send_review
I 've just been putting my feet in the water so to speak and seeing what 's out there . have n't sent one resume out yet , cause I know that as soon as I do , everything will be chaotic :} plan on sending resumes out in a week once I get everything else taken care of .	send_resume
Please review it and if you have any comments let me know , I will try to fix it before sending the trainig material to [PERSON] . Thanks ,	send_review
Please review and send back your comments .	send_review
Maybe you can pull out some slides from the presentation and send it to them , but nothing important .	send_presentation
I bought a scanner to scan some photos in so when I actually get around to doing it I 'll send you some .	send_pictures
Please send resumes or referrals to fpomerantz@pomerantzgroup.com .	send_resume
R&D folks will help by creating demos and suggest slide content for [PERSON] , though [PERSON] is the overall presenter ( i.e. [PERSON] and invite engineers up to help but [PERSON] will create the overall presentation and facilitate the meeting ) -------------------------------------------------------------------------------------------------------------------------------- Rajeev will send out specifics ; please support both [PERSON] in her presentation to EMAS on Monday and [PERSON] in his presentation to AE , Marketing and SEs on Thursday .	send_presentation
If you have comments or recommendations for improvement , please send them to me or stop by .	send_review
I will send you instructions on how to join in on the Web - ex presentation soon .	send_presentation
I want to send my resume to you .. kaya [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] ...	send_resume
I 'm such a B --- ch ! A week or so ago , I sent you my sister 's resume ... did you ever get it ?	send_resume
As flashy as Japanese cell phones are , this was something very special -- a third - generation ( 3 G ) mobile phone capable of taking and sending pictures at a blistering 64Kbps . 2 .	send_pictures
Kimberlie , would you send [PERSON] the latest -- I do n't know if you 've made iterative changes as of late .	send_update_changes
draft of my slides , sorry I 've been running behind , I 'll send you another draft later tonight . . .	send_presentation
He said no , he was sending a fax for payment info .	send_fax
"less than 20 have been updated , [PERSON] is sending out a note today to "" not "" update them ."	send_update_changes
Once you give that , I will also incorporate this change and send you all the changes by tomorrow . - Thanks [PERSON] [PERSON] .	send_update_changes
Please send me your feedback by mail .	send_review
Hello [PERSON] , Can you please review this before I send it out .	send_review
Please FedEx the original to [LOCATION] , since the fax does not seem to send clean copies . 2 .	send_fax
Also please send me an email today letting me know which of the feature meetings you attended so that I know who I can follow up with .	send_meeting_request
[PERSON] - if the reporter has to do it on Monday , I 'll immediately send a meeting request to block your calendar .	send_meeting_request
For signature , please print out and sign two originals , fax one original to : [PERSON] [PERSON] Contracts Specialist fax : 650 - 477 - 7343 Then send the two originals to [PERSON] at the following address for countersignature : Siebel Systems , Inc. 2207 Bridgepointe Parkway San Mateo , CA 94404 Please let me know if you have any questions .	send_fax
So the next step is I do some more definition and review it with you and then send it off to [PERSON] .	send_review
Check http://cm / rnd / Offline and send your feedback .	send_review
Ca n't do Mon pm Have sent a meeting maker for tues at 11.00 , let me know .	send_meeting_request
I 'll send the meeting request so it 's in [PERSON] 's calendar . :-)	send_meeting_request
If you have any friends who are from similar background and would be interested in this requirement please do ask them to send their cvs to me .	send_resume
I just sent you a link to the pictures my friend Eddie took Down there .	send_pictures
I send you this picture with all of my heart !	send_pictures
For back up purposes , I am sending the presentation to you guys as well - just in case .	send_presentation
I sent another email regarding when it will take place , and who will walk S&P through the bookmark change , please provide that info .	send_update_changes
I will send out my update .	send_update_changes
Sorry , I forgot to send you an email , but your fax should be working now and should arrive faster now .	send_fax
[PERSON] , please look at it as well , and send me your feedback .	send_review
Would one of you please send me the resumes for the Sitraka folks in R&D so I can work on an assimilation plan ?	send_resume
Cam sent an email yesterday saying she needs the presentation slides on how to approach G.M. in [LOCATION] , a current customer in net caching space .	send_presentation
Gentlemen and Ladies - Would you please send me a soft copy of your Mon . evening presentation for distribution to the Executive staff ?	send_presentation
I had hoped to send at least my presentation earlier , but the logistics associated with signing up a huge number of customers and partners claimed a larger share of my time .	send_presentation
but I can send you the presentation and our positioning statement .	send_presentation
I will send out a meeting request for that .	send_meeting_request
The LightSurf PictureMail technology , used in the phone , allows users to easily capture , enhance and send images to other phone users and to personal email addresses .	send_pictures
yes ma'am , already sent the e - mail requesting this be changed .	send_update_changes
I will send you photos .	send_pictures
I am sending it to the customer to review and we will then finalize it .	send_review
Thank you and I will send you resumes today .	send_resume
This overseas version of Sharp 's camera - equipped mobile will enable customers to take pictures with and send them directly from their phones via GSM and GPRS networks and enable them to access WAP browsing applications , the companies said . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 5 .	send_pictures
[PERSON] / Ron - Please send Germana any slides you want distributed .	send_presentation
Being able to send pictures to the Web from remote locations in real - time via the Sprint PCS all - digital nationwide network will be a valuable productivity tool that translates into a competitive advantage for businesses with a highly mobile workforce .	send_pictures
I ll send pics  he looks like [PERSON]  .	send_pictures
Send us that photo -- or better yet , e - mail it -- and we 'll select the best ones to be shared with our members in our upcoming Home deliveries .	send_pictures
, please document and send me an e - mail on what changes you 've made .	send_update_changes
Please send me comments by EOB today if you need improvements .	send_review
I will be happy to send you the new slides , but I 'm afraid I will have to hold off until after the Forum -- there are quite a few new numbers that will be released at the Forum so I can not share the presentation outside the company until after the event - is that OK with you ?	send_presentation
[PERSON] , If you have received more current versions of the slide shows please send me copies .	send_presentation
please clarify - do i send the presentation or not ?	send_presentation
I will send a meeting request for you and [PERSON] . thanks again TT	send_meeting_request
Send us an email to receive a free review pack and further details on the report , MIdirectory@mobile-metrix.com .	send_review
Will send you the updated presentation when I do . [PERSON] , [PERSON] .	send_presentation
Please send your resumes to [PERSON] at the earliest .	send_resume
[PERSON] / Mark , Please send me an update on estimated time for completion for the following 1 .	send_update_changes
If your final presentation is not ready by this date please send a draft version so that your time will be reserved .	send_presentation
I 'm sending you a copy today via fax .	send_fax
Hi [PERSON] , I sent you an email a few days ago regarding rescheduling the Strategy Off Site meeting .	send_meeting_request
Can you send [PERSON] and company the presentation and copy me .	send_presentation
I 've sent several updates to [PERSON] over the past couple of weeks between sales calls and I 'll finish the last one today .	send_update_changes
[PERSON] can fill it out in the review template itself and send it to me .	send_review
Please send me your feedback by COB tomorrow .	send_review
If you would like another copy of the invoice faxed to you , please let me know via email or phone , and I will be more than happy to send it to you .	send_fax
Any way that you guys can put together a powerpoint template for us ? Also send us gifs or whatever of the graphics / photos so that we can utilize them in our presentations ?	send_presentation
"What do you think about sending the "" belly photo "" to your dad and [PERSON] ..."	send_pictures
Please send back your comments .	send_review
I will get our comments reviewed here tomorrow and send it across .	send_review
Send me a picture of you two - I 'm very curious .	send_pictures
I 'll send you an update and all call in info .. as I get it .	send_update_changes
I want to send this out to the reviewers this afternoon .	send_review
yes it 's new ; with one small change ; just send this on and say disregard yesterday 's	send_update_changes
You can send them to me in [LOCATION] , today at 011 33 1 45 63 14 11 ( room 417 ) , or you can fax to my home Thursday at 510 654 1941 .	send_fax
[PERSON] , Can you send the entire slide bundle .	send_presentation
a person makes phone calls and sends faxes .	send_fax
Do you really want me to start sending M emails with kitty pictures ?	send_pictures
I 'll send out a meeting notice for the post - mortem .	send_meeting_request
[PERSON] , Nothing has changed since I sent you the last copy two weeks ago .	send_update_changes
[PERSON] You asked me to send you a copy of my cover slide -	send_presentation
I have sent out meeting requests to all of you , so please be sure and accept it so that it appears on your Outlook calendars .	send_meeting_request
Please send all feedback back to me .	send_review
Can you send me his resume ? Thanks !	send_resume
In the future , you can send comments to jprobe_feedback .	send_review
Please feel free to send any comments on my resume .	send_resume
Please send me the meeting detail .	send_meeting_request
I am sending the email example and the slide presentation in a few moments .	send_presentation
Please take a look at the email that I sent you with the specifics so that you can see if there are any partners or competitors that you would like to sit in on prior to or after our presentation .	send_presentation
I want to send them a fax describing new status .	send_fax
Please send me your review comments as soon as possible this morning .	send_review
Let me know if you prefer for me to call you at home also if you have an updated resume please do send me one ASAP .	send_resume
B. I 'm looking for a Windows 2000 and Windows NT fax product that will let users send faxes directly from their email application ( e.g. , by typing a fax number in the To field ) .	send_fax
I used the sizes of the jpegs [PERSON] originally sent me , so I hope they are ok .	send_pictures
SHould I just list our customers / partners , or try to send the slides seperately ? L	send_presentation
You can send faxes from your computer .	send_fax
Ty , Thanks for getting back with me , I do n't understand the apprehension to sending the slides .	send_presentation
I shall send more information , if ready prior to the meeting .	send_meeting_request
I think we all keep our calendars up to date if you want to send out a meeting request .	send_meeting_request
Morning Everyone , I hope your presentation for this Friday 's Board Meeting is ready , those of you who have not yet sent them to me .	send_presentation
Hi [PERSON] , When I spoke with [PERSON] [PERSON] this morning , he asked that we send him the presentation that includes the technical presentation ahead of time .	send_presentation
This looks good , I made a couple of changes before sending this out for review .	send_update_changes
Can you please send me those presentation slides ? Thanks , [LOCATION] .	send_presentation
I keep forgetting to send resume to you	send_resume
Please send your comments on this issue .	send_review
This quarter 's news goes to me at : pete@stanfordalumni.org Please send any photos ( with a caption and indication of whether you would like the photo returned ) directly to : [PERSON] [PERSON] Stanford Graduate School of Business News and Publication Department Stanford , [LOCATION] 94305 - 5015 E - mail : gsperry@leland.stanford.edu Phone : 650 - 725 - 3241 Thanks , [PERSON] and [PERSON] ... _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ [PERSON] [PERSON] Partner Austin Ventures 701 Brazos Street Suite 1400 [LOCATION] , [LOCATION] 78701 Phone : ( 512 ) 485 - 1971 Fax : ( 512 )	send_pictures
Send any comments or problems to [PERSON] or [PERSON] .	send_review
When do you think you can send a copy to me for review ?	send_review
If you have any questions or comments send feedback to me . Thanks .	send_review
- Send faxes from your PC or the web - Personalized Voicemail -	send_fax
Please review it and send it to Hideki and [PERSON] to Toshi .	send_review
I 'll send an update .	send_update_changes
chellam ... what is this da ma ... u have sent your resume like this da ma .... chella kutti please da ..	send_resume
Pls send your feedback and suggest the improvements .	send_review
Please review and send your comments so that we all have this FFE powerpoint presentaion .	send_presentation
Please send all feedback to [PERSON] . Thanks ,	send_review
This afternoon I will make changes for the new 4 tab idea & send it to you for checkin .	send_update_changes
Since I will be out this morning and to save time , feel free to send you comments to [PERSON] directly .	send_review
But , please send your comments if you have any .	send_review
Please review and send back comments by noon tomorrow .	send_review
You were going to send me a presentation next week .	send_presentation
Please send along your feedback - some good news would be great for these folks .	send_review
I believe I 've already sent my cut at the presentation to you in a prior emai ; it also resides in the marketing folder in the presentations sub - folder in an eponious file .	send_presentation
Sent you a meeting notice for me to call you tomorrow at 8 am my time , 4 pm your time .	send_meeting_request
All PLease send your feedback comments by today .	send_review
In the meantime , please send orders by fax , or email them to me .	send_fax
[PERSON] , Let me add my slides and send the whole thing back to you .	send_presentation
Pressing the Resend button notifies Fax Sr . to resend all faxes listed in the upper listbox .	send_fax
My grandmother ordered some pictures so as soon as they come in I will send you one .	send_pictures
Please send me any comments you have .	send_review
I sent these pictures to [PERSON] , too . Love , --Dad _ _ _ _ _ Get more from the Web .	send_pictures
"The Resend page allows you to resend any fax listed in the FaxStatus folder that has the status , "" Failure "" ."	send_fax
You can even send or forward faxes via email to people who do nt have fax hardware or software .	send_fax
We can make changes / additions asap , but I want to send something to show that we have n't blown this off completely .	send_update_changes
Manage your accounts , filter messages , and even send faxes via email .	send_fax
I tried to send a feedback form to request this .	send_review
Since we are under a non - disclosure , I will send the full PowerPoint presentation from yesterday when I return to my office and get high speed access .	send_presentation
Send your presentation to Marilisa so she can weave it together - put it in the right order .	send_presentation
I asked the customer to send me a Power Point presentation with the look&feel of the account balances presentation of the secure login part .	send_presentation
I 'll send you a meeting request .	send_meeting_request
Also , please send me your address as I would love to send some pictures of the two of you that I took ! Warm Regards ! alice -----	send_pictures
Can you please send me an update on how many reviews each of the documents has had , and if possible the dates you put the docs out for review .	send_review
As long as you are getting the feedback and it 's being tracked I am OK with it ( BTW , I have send one more and it has 2 issues in it ) .	send_review
[PERSON] [PERSON] , I just want to check with you if have the presentations ready so you can send those to us and we can review them before presenting at Banamex next Friday .	send_presentation
I sent the presentation .	send_presentation
If so , just send it to my direct line fax which is ( 408 ) 562 - 8022 .	send_fax
We will send an electronic presentation to your sales group beforehand and schedule a conference call to present .	send_presentation
Again , feel free to send your feedback and ideas to me at any time .	send_review
Once I get your feedback I will send them to eCal for input .	send_review
I will send out a new meeting request soon . Thanks !	send_meeting_request
In the future , Lifeminders plans to send satellite pictures for 3 G phones as the weather is occurring .	send_pictures
I have your fireman picture up at home with the last picture you sent me of the three girls .	send_pictures
I found that looking at them was so useful that I thought I 'd send you folks my proposed approach for ECS modifications to support forms in Liberate for your review before I go in and start to make changes .	send_update_changes
Please send resumes , a brief 50 - 85 word summary of your skills , and your willingness to relocate in confidence to jobs@wirelesswednesdays.com with ' jobpost ' in the subject line . _ _ _ _ _ Please send press releases , questions , comments , and feedback to info@wirelesswednesdays.com .	send_resume
All , please send me your feedback to the email I sent over to you yesturday .	send_review
Also , in a separate fax , send me copies of the last 3 invoices received for the [LOCATION] office .	send_fax
Since I have made so many changes since the last two people looked at it ( and provided excellent comments as did two reviewers of earlier drafts ) , I hope to receive comments and corrections and then send out another version .	send_update_changes
keep sending us your feedbacks .	send_review
--============_-1241330063==_ma============-- [PERSON] , I just printed out the letter , signed , and sent it to you by fax , at 08:11 pm EST .	send_fax
--------------- I think you forgot to send the minutes of meeting for the monday meeting .	send_meeting_request
I will send you a NDA , and follow that with additional material on our company , including the presentation we discussed as part of our visit to our offices .	send_presentation
Please have a look and send your comments .	send_review
Jan .. 6.04:38:16.IST.2001 - - Hi [PERSON] , I 'm sending you the resume .	send_resume
"This is not ALL my code so feel free to send me questions > try { > allGraphics = [PERSON] [PERSON] ( ) , "" / "" + accesscode + > "" /mapplet / allgraphics.jpg "" ) ) ; >"	send_pictures
Hi [PERSON] , Not sure if you check e - mail from home , but I thought I would send you my resume for reference .	send_resume
Hi there , [PERSON] sent me these presentations .	send_presentation
Can you send the contract to my office fax ?	send_fax
I noticed that she used the main fax number again , so I sent you another copy this morning to the 562 - 8100 number .	send_fax
Per our conversation , I am sending you the updated powerpoint presentation .	send_presentation
Review the applcation and send me your comments .	send_review
Where do you want me to fax or send it ?	send_fax
We sent ur photo thru mail .	send_pictures
I shall take another picture with better lighting and try sending it to you .	send_pictures
Let 's review it Monday before we send the email .	send_review
Can you add this information and send it to me to review again ? Thanks .	send_review
[PERSON] , I will update my resume tonight and send it to you tomorrow . ...	send_resume
Please send the stuff to me today and i will add it to my presentation .	send_presentation
If you guys get a chance band on it and send feedback .	send_review
I have sent the fax now .	send_fax
If we need to proceed , please have them send us the new image .	send_pictures
Please resend resume as it was not > attached .	send_resume
Please review it before send it back to mobility / sales .	send_review
If you have comments , suggestions or tips , please do not send them to me between May 11 and May 27 .	send_review
Please send me any suggestions that you have for improving the ERT .	send_review
Please look at the difference and send me your comments .	send_review
Can you please send it to me ? Can you attach a copy of the resume and the agenda for each candidate On the actual  meeting request ?  Thanks ! !	send_meeting_request
Will you be sending weekly minutes from these meetings ?	send_meeting_request
Hi there , When you have a minute , can you please send me the presentation from the company communications meeting on Friday ?	send_presentation
My calendar is open , so just send me a meeting request .	send_meeting_request
and I can fax it or send a text doc . )	send_fax
You may also want to send a second email with the presentation as a PDF .	send_presentation
[PERSON] , Can you send me the guys you were going to have the meeting with on Wed.at	send_meeting_request
Please take lots of pics and send them to me .	send_pictures
Send names of individuals running the mCommerce Workshops so you may instruct them how to update their presentations .	send_presentation
Please review and send your comments today .	send_review
Is there are a fax number where I may be able to send some of the key pages when the packet arrives ?	send_fax
I 'd like to send it to your for review before we finalize it .	send_review
Please review and send > > your comments today .	send_review
Please note , I would strongly prefer candidates send me their resume prior to talking with them .	send_resume
Please keep him in [PERSON] next time whenever you send more feedback / details .	send_review
* * As you may have noticed , we will send all interview schedules and resumes via email instead of dropping them off at your desk like before .	send_resume
[PERSON] [PERSON] to review and send comments back to [PERSON] [PERSON] . Complete by 2/9 3 .	send_review
Also , would you please send me a copy of your technical presentation or tell me where it is on the server ?	send_presentation
My advice was to send the exact presentation we delivered , and send it immediately .	send_presentation
Where did you send the fax ?	send_fax
I do n't have slides I can send you , but here 's the skinny on how we plan to address .	send_presentation
[PERSON] : were you going to send out a meeting request for today , We d 2 - 4 re : territories , quotas , resources , etc ?	send_meeting_request
Can you send us feedback ? thanks , [PERSON]	send_review
Gents , Please take a look at my slide deck for tomorrow 's sales training and send me your comments .	send_presentation
We also will need to send a 4 / c hi - res photo of [PERSON] .	send_pictures
I 'll be putting the presentation together , so please send your input to me directly , no later than Tuesday afternoon .	send_presentation
I sent your presentation yesterday , however , I do n't foresee that malcontent will object to making changes -- especially if the changes improve your presentation , right ?	send_presentation
Please send your feedback .	send_review
If he is interested , send me his resume and I 'll get [PERSON] to have the right people look at it .	send_resume
I will also send you some pictures of the boys when I get a chance .	send_pictures
Amit and I will review it with you on Tuesday morning prior to sending it to [PERSON] [PERSON] .	send_review
In the interim I propose sending his PC Expo presentation , slightly modified .	send_presentation
* When you sign up for eFax Plus , you will receive a $ 10 usage credit to use for sending faxes .	send_fax
I will send a pdf and can fax a version if you like .	send_fax
[PERSON] [PERSON] [PERSON] you send out the appt for staff meeting on Tuesday morning at 9 am ? Thanks ! --	send_meeting_request
I 'll send an update as I get more infrmation .	send_update_changes
Please review and send feedback .	send_review
We sent a faxed reminder on February 11th . .	send_fax
But pls keep sending me the meeting summaries .	send_meeting_request
Hi [PERSON] , Could you possibly send me the HP presentation you gave to American Airlines ?	send_presentation
Can you please send the features slide to [PERSON] ? Thanks , [PERSON]	send_presentation
Also could you send me a confirming email that > you received my resume .	send_resume
By the way , you can now send faxes to my > regular voice number ( 408 ) 562.8131 .	send_fax
Please send your comments .	send_review
I was going to send you powerpoint slides but figured it would be easier for you to cut / paste / edit .	send_presentation
[PERSON] could you please resend the powerpoint presentation .	send_presentation
